Day_Of_Week,Click_Hour,Click_Minute,Current_Cumulative_Sum,Target_Final_Daily_Sum
6,20,45,186812.59,207639.1
6,21,0,188917.09,207639.1
6,21,15,191243.42,207639.1
6,21,30,193303.45,207639.1
6,21,45,195172.85,207639.1
6,22,0,197191.42,207639.1
6,22,15,199433.63,207639.1
6,22,30,201460.4,207639.1
6,22,45,203585.08,207639.1
6,23,0,205439.49,207639.1
6,23,15,205967.06,207639.1
6,23,30,206519.22,207639.1
6,23,45,207099.06,207639.1
0,0,0,32.53,297606.29
0,0,15,860.59,297606.29
0,0,30,1733.13,297606.29
0,0,45,2537.05,297606.29
0,1,0,3351.6,297606.29
0,1,15,4119.89,297606.29
0,1,30,4833.37,297606.29
0,1,45,5542.9,297606.29
0,2,0,6234.7,297606.29
0,2,15,7082.35,297606.29
0,2,30,7838.21,297606.29
0,2,45,8482.19,297606.29
0,3,0,9235.11,297606.29
0,3,15,9984.54,297606.29
0,3,30,10663.24,297606.29
0,3,45,11465.12,297606.29
0,4,0,12354.53,297606.29
0,4,15,13283.51,297606.29
0,4,30,13901.7,297606.29
0,4,45,14617.53,297606.29
0,5,0,15375.6,297606.29
0,5,15,16098.31,297606.29
0,5,30,16850.94,297606.29
0,5,45,17612.1,297606.29
0,6,0,18482.27,297606.29
0,6,15,21332.35,297606.29
0,6,30,24295.74,297606.29
0,6,45,27298.38,297606.29
0,7,0,30206.86,297606.29
0,7,15,33032.91,297606.29
0,7,30,35982.79,297606.29
0,7,45,39248.77,297606.29
0,8,0,42521.65,297606.29
0,8,15,50078.04,297606.29
0,8,30,57535.11,297606.29
0,8,45,66093.5,297606.29
0,9,0,73252.23,297606.29
0,9,15,81338.88,297606.29
0,9,30,88464.09,297606.29
0,9,45,95566.38,297606.29
0,10,0,102997.89,297606.29
0,10,15,106365.64,297606.29
0,10,30,109003.8,297606.29
0,10,45,111842.79,297606.29
0,11,0,114686.01,297606.29
0,11,15,117362.07,297606.29
0,11,30,120325.56,297606.29
0,11,45,123160.97,297606.29
0,12,0,126206.56,297606.29
0,12,15,128764.93,297606.29
0,12,30,131760.39,297606.29
0,12,45,134909.61,297606.29
0,13,0,138024.88,297606.29
0,13,15,141035.75,297606.29
0,13,30,144132.71,297606.29
0,13,45,147003.02,297606.29
0,14,0,150059.84,297606.29
0,14,15,152917.76,297606.29
0,14,30,155992.47,297606.29
0,14,45,159230.17,297606.29
0,15,0,162086.01,297606.29
0,15,15,164945.96,297606.29
0,15,30,167871.96,297606.29
0,15,45,171025.96,297606.29
0,16,0,174071.66,297606.29
0,16,15,176922.28,297606.29
0,16,30,179977.72,297606.29
0,16,45,182886.75,297606.29
0,17,0,185992.83,297606.29
0,17,15,193455.18,297606.29
0,17,30,200930.38,297606.29
0,17,45,208345.48,297606.29
0,18,0,215627.59,297606.29
0,18,15,222559.91,297606.29
0,18,30,230502.06,297606.29
0,18,45,238544.37,297606.29
0,19,0,246228.61,297606.29
0,19,15,249208.31,297606.29
0,19,30,252171.48,297606.29
0,19,45,255001.5,297606.29
0,20,0,258078.4,297606.29
0,20,15,261138.06,297606.29
0,20,30,264071.26,297606.29
0,20,45,267004.26,297606.29
0,21,0,270700.03,297606.29
0,21,15,273870.59,297606.29
0,21,30,276532.83,297606.29
0,21,45,279850.12,297606.29
0,22,0,282888.61,297606.29
0,22,15,285777.83,297606.29
0,22,30,288573.71,297606.29
0,22,45,291738.93,297606.29
0,23,0,294662.31,297606.29
0,23,15,295455.2,297606.29
0,23,30,296175.03,297606.29
0,23,45,296940.68,297606.29
1,0,0,64.42,299594.02
1,0,15,731.82,299594.02
1,0,30,1407.13,299594.02
1,0,45,2179.51,299594.02
1,1,0,2937.43,299594.02
1,1,15,3650.03,299594.02
1,1,30,4435.02,299594.02
1,1,45,5340.36,299594.02
1,2,0,6016.76,299594.02
1,2,15,6763.55,299594.02
1,2,30,7424.51,299594.02
1,2,45,8051.2,299594.02
1,3,0,8832.58,299594.02
1,3,15,9664.78,299594.02
1,3,30,10439.29,299594.02
1,3,45,11104.06,299594.02
1,4,0,11938.42,299594.02
1,4,15,12711.03,299594.02
1,4,30,13603.16,299594.02
1,4,45,14341.16,299594.02
1,5,0,15112.53,299594.02
1,5,15,15798.99,299594.02
1,5,30,16673.72,299594.02
1,5,45,17347.01,299594.02
1,6,0,18200.72,299594.02
1,6,15,21098.91,299594.02
1,6,30,24418.48,299594.02
1,6,45,27222.34,299594.02
1,7,0,30465.15,299594.02
1,7,15,33402.02,299594.02
1,7,30,36314.56,299594.02
1,7,45,39485.5,299594.02
1,8,0,43008.37,299594.02
1,8,15,50464.47,299594.02
1,8,30,58465.24,299594.02
1,8,45,66555.27,299594.02
1,9,0,73855.4,299594.02
1,9,15,81897.13,299594.02
1,9,30,89685.98,299594.02
1,9,45,97139.58,299594.02
1,10,0,104214.25,299594.02
1,10,15,106896.54,299594.02
1,10,30,109958.52,299594.02
1,10,45,112973.45,299594.02
1,11,0,116177.96,299594.02
1,11,15,119336.28,299594.02
1,11,30,122286.3,299594.02
1,11,45,125221.15,299594.02
1,12,0,128397.67,299594.02
1,12,15,131407.05,299594.02
1,12,30,134464.86,299594.02
1,12,45,137582.41,299594.02
1,13,0,140720.14,299594.02
1,13,15,143955.05,299594.02
1,13,30,146851.68,299594.02
1,13,45,149422.28,299594.02
1,14,0,152320.63,299594.02
1,14,15,155213.06,299594.02
1,14,30,158424.48,299594.02
1,14,45,161301.1,299594.02
1,15,0,164096.55,299594.02
1,15,15,167319.31,299594.02
1,15,30,170637.39,299594.02
1,15,45,173802.43,299594.02
1,16,0,176611.66,299594.02
1,16,15,179809.02,299594.02
1,16,30,182778.61,299594.02
1,16,45,185852.72,299594.02
1,17,0,188910.56,299594.02
1,17,15,196551.1,299594.02
1,17,30,203752.73,299594.02
1,17,45,210568.5,299594.02
1,18,0,217834.37,299594.02
1,18,15,225619.92,299594.02
1,18,30,233365.98,299594.02
1,18,45,241171.54,299594.02
1,19,0,248680.45,299594.02
1,19,15,251616.38,299594.02
1,19,30,254812.17,299594.02
1,19,45,257804.65,299594.02
1,20,0,260825.59,299594.02
1,20,15,263955.26,299594.02
1,20,30,267230.75,299594.02
1,20,45,270000.35,299594.02
1,21,0,272659.94,299594.02
1,21,15,275768.57,299594.02
1,21,30,278744.73,299594.02
1,21,45,281757.27,299594.02
1,22,0,284810.11,299594.02
1,22,15,287730.85,299594.02
1,22,30,290670.74,299594.02
1,22,45,293428.05,299594.02
1,23,0,296518.94,299594.02
1,23,15,297466.03,299594.02
1,23,30,298192.93,299594.02
1,23,45,298930.3,299594.02
2,0,0,41.9,294817.8
2,0,15,626.87,294817.8
2,0,30,1464.21,294817.8
2,0,45,2112.89,294817.8
2,1,0,2931.11,294817.8
2,1,15,3747.41,294817.8
2,1,30,4446.25,294817.8
2,1,45,5211.65,294817.8
2,2,0,5969.64,294817.8
2,2,15,6793.55,294817.8
2,2,30,7446.42,294817.8
2,2,45,8096.95,294817.8
2,3,0,8880.44,294817.8
2,3,15,9564.36,294817.8
2,3,30,10203.45,294817.8
2,3,45,10913.9,294817.8
2,4,0,11579.84,294817.8
2,4,15,12336.73,294817.8
2,4,30,13044.7,294817.8
2,4,45,13749.68,294817.8
2,5,0,14438.16,294817.8
2,5,15,15188.27,294817.8
2,5,30,15994.68,294817.8
2,5,45,16769.24,294817.8
2,6,0,17672.69,294817.8
2,6,15,20288.18,294817.8
2,6,30,23245.15,294817.8
2,6,45,26092.64,294817.8
2,7,0,28924.29,294817.8
2,7,15,31945.12,294817.8
2,7,30,34935.52,294817.8
2,7,45,37690.36,294817.8
2,8,0,40813.45,294817.8
2,8,15,48130.42,294817.8
2,8,30,55794.88,294817.8
2,8,45,62664.84,294817.8
2,9,0,70709.97,294817.8
2,9,15,77573.63,294817.8
2,9,30,84920.12,294817.8
2,9,45,91834.48,294817.8
2,10,0,99028.86,294817.8
2,10,15,102081.57,294817.8
2,10,30,104981.34,294817.8
2,10,45,107975.93,294817.8
2,11,0,110952.05,294817.8
2,11,15,114100.55,294817.8
2,11,30,117288.45,294817.8
2,11,45,120038.71,294817.8
2,12,0,123113.22,294817.8
2,12,15,125857.04,294817.8
2,12,30,128968.56,294817.8
2,12,45,132340.53,294817.8
2,13,0,135262.51,294817.8
2,13,15,138556.19,294817.8
2,13,30,141569.85,294817.8
2,13,45,144327.85,294817.8
2,14,0,147226.24,294817.8
2,14,15,150218.1,294817.8
2,14,30,153414.79,294817.8
2,14,45,156419.58,294817.8
2,15,0,159254.11,294817.8
2,15,15,162326.89,294817.8
2,15,30,165483.38,294817.8
2,15,45,168449.3,294817.8
2,16,0,171466.55,294817.8
2,16,15,174768.85,294817.8
2,16,30,177825.49,294817.8
2,16,45,180520.41,294817.8
2,17,0,183897.33,294817.8
2,17,15,191285.51,294817.8
2,17,30,198743.08,294817.8
2,17,45,206293.44,294817.8
2,18,0,213875.18,294817.8
2,18,15,221578.71,294817.8
2,18,30,229254.84,294817.8
2,18,45,236543.01,294817.8
2,19,0,244178.73,294817.8
2,19,15,247025.64,294817.8
2,19,30,249684.1,294817.8
2,19,45,252937.72,294817.8
2,20,0,256054.86,294817.8
2,20,15,258800.94,294817.8
2,20,30,261740.11,294817.8
2,20,45,264837.93,294817.8
2,21,0,267987.3,294817.8
2,21,15,270929.78,294817.8
2,21,30,273927.63,294817.8
2,21,45,277021.87,294817.8
2,22,0,280186.64,294817.8
2,22,15,283331.89,294817.8
2,22,30,286075.78,294817.8
2,22,45,289333.99,294817.8
2,23,0,292088.55,294817.8
2,23,15,292931.23,294817.8
2,23,30,293617.43,294817.8
2,23,45,294272.41,294817.8
3,0,0,57.15,299149.69
3,0,15,726.62,299149.69
3,0,30,1406.97,299149.69
3,0,45,2065.32,299149.69
3,1,0,2812.44,299149.69
3,1,15,3510.07,299149.69
3,1,30,4168.83,299149.69
3,1,45,4879.19,299149.69
3,2,0,5511.6,299149.69
3,2,15,6235.91,299149.69
3,2,30,6760.18,299149.69
3,2,45,7522.87,299149.69
3,3,0,8240.69,299149.69
3,3,15,8908.07,299149.69
3,3,30,9660.29,299149.69
3,3,45,10398.62,299149.69
3,4,0,11180.61,299149.69
3,4,15,11863.91,299149.69
3,4,30,12551.56,299149.69
3,4,45,13277.73,299149.69
3,5,0,13999.93,299149.69
3,5,15,14648.45,299149.69
3,5,30,15323.61,299149.69
3,5,45,16183.91,299149.69
3,6,0,17138.15,299149.69
3,6,15,19783.74,299149.69
3,6,30,22742.38,299149.69
3,6,45,26041.71,299149.69
3,7,0,28979.99,299149.69
3,7,15,31867.89,299149.69
3,7,30,34922.72,299149.69
3,7,45,37289.18,299149.69
3,8,0,40252.33,299149.69
3,8,15,48184.5,299149.69
3,8,30,55578.67,299149.69
3,8,45,63195.58,299149.69
3,9,0,70268.75,299149.69
3,9,15,77624.81,299149.69
3,9,30,85887.23,299149.69
3,9,45,93539.79,299149.69
3,10,0,100967.5,299149.69
3,10,15,103818.92,299149.69
3,10,30,106892.97,299149.69
3,10,45,109892.54,299149.69
3,11,0,112696.31,299149.69
3,11,15,115675.78,299149.69
3,11,30,118193.29,299149.69
3,11,45,121352.49,299149.69
3,12,0,124653.47,299149.69
3,12,15,127644.22,299149.69
3,12,30,130753.43,299149.69
3,12,45,133619.99,299149.69
3,13,0,136613.59,299149.69
3,13,15,139416.14,299149.69
3,13,30,142453.08,299149.69
3,13,45,145553.39,299149.69
3,14,0,148616.5,299149.69
3,14,15,151731.88,299149.69
3,14,30,154891.45,299149.69
3,14,45,158216.36,299149.69
3,15,0,161283.23,299149.69
3,15,15,164317.93,299149.69
3,15,30,167541.95,299149.69
3,15,45,170332.12,299149.69
3,16,0,173408.17,299149.69
3,16,15,176186.55,299149.69
3,16,30,178813.71,299149.69
3,16,45,181655.84,299149.69
3,17,0,184831.51,299149.69
3,17,15,192506.86,299149.69
3,17,30,200666.76,299149.69
3,17,45,208557.49,299149.69
3,18,0,215908.36,299149.69
3,18,15,223725.63,299149.69
3,18,30,231761.85,299149.69
3,18,45,239526.64,299149.69
3,19,0,246566.12,299149.69
3,19,15,249842.53,299149.69
3,19,30,252936.4,299149.69
3,19,45,255863.5,299149.69
3,20,0,258946.8,299149.69
3,20,15,262120.15,299149.69
3,20,30,264798.21,299149.69
3,20,45,268199.68,299149.69
3,21,0,271303.89,299149.69
3,21,15,274499.39,299149.69
3,21,30,277455.93,299149.69
3,21,45,280333.01,299149.69
3,22,0,283597.9,299149.69
3,22,15,286818.44,299149.69
3,22,30,289853.94,299149.69
3,22,45,293174.19,299149.69
3,23,0,296001.19,299149.69
3,23,15,296838.86,299149.69
3,23,30,297756.15,299149.69
3,23,45,298416.15,299149.69
4,0,0,64.3,299631.34
4,0,15,914.7,299631.34
4,0,30,1675.9,299631.34
4,0,45,2451.35,299631.34
4,1,0,3188.04,299631.34
4,1,15,3911.33,299631.34
4,1,30,4673.66,299631.34
4,1,45,5479.34,299631.34
4,2,0,6278.35,299631.34
4,2,15,6910.51,299631.34
4,2,30,7602.44,299631.34
4,2,45,8366.25,299631.34
4,3,0,9288.4,299631.34
4,3,15,10065.02,299631.34
4,3,30,10710.51,299631.34
4,3,45,11390.24,299631.34
4,4,0,12157.38,299631.34
4,4,15,13084.74,299631.34
4,4,30,13819.89,299631.34
4,4,45,14614.58,299631.34
4,5,0,15278.55,299631.34
4,5,15,16142.65,299631.34
4,5,30,16834.08,299631.34
4,5,45,17600.8,299631.34
4,6,0,18500.95,299631.34
4,6,15,21583.55,299631.34
4,6,30,24268.36,299631.34
4,6,45,27226.17,299631.34
4,7,0,30299.43,299631.34
4,7,15,33522.74,299631.34
4,7,30,36684.62,299631.34
4,7,45,39634.81,299631.34
4,8,0,42910.23,299631.34
4,8,15,50632.64,299631.34
4,8,30,58070.43,299631.34
4,8,45,65605.1,299631.34
4,9,0,73442.27,299631.34
4,9,15,80777.52,299631.34
4,9,30,88381.14,299631.34
4,9,45,96399.93,299631.34
4,10,0,103829.4,299631.34
4,10,15,106665.81,299631.34
4,10,30,109601.11,299631.34
4,10,45,112423.94,299631.34
4,11,0,115221.78,299631.34
4,11,15,118339.01,299631.34
4,11,30,121189.76,299631.34
4,11,45,124444.92,299631.34
4,12,0,127573.26,299631.34
4,12,15,130705.75,299631.34
4,12,30,133671.08,299631.34
4,12,45,136771.73,299631.34
4,13,0,139885.08,299631.34
4,13,15,142849.39,299631.34
4,13,30,145571.57,299631.34
4,13,45,148478.76,299631.34
4,14,0,151391.24,299631.34
4,14,15,154619.04,299631.34
4,14,30,157709.6,299631.34
4,14,45,160664.9,299631.34
4,15,0,163875.39,299631.34
4,15,15,166401.97,299631.34
4,15,30,169878.82,299631.34
4,15,45,173334.28,299631.34
4,16,0,176633.31,299631.34
4,16,15,179869.46,299631.34
4,16,30,183144.17,299631.34
4,16,45,186272.0,299631.34
4,17,0,189465.19,299631.34
4,17,15,197060.64,299631.34
4,17,30,204099.04,299631.34
4,17,45,211207.01,299631.34
4,18,0,218874.6,299631.34
4,18,15,226302.75,299631.34
4,18,30,234080.96,299631.34
4,18,45,241775.66,299631.34
4,19,0,248930.52,299631.34
4,19,15,251997.13,299631.34
4,19,30,255020.57,299631.34
4,19,45,258008.17,299631.34
4,20,0,260997.88,299631.34
4,20,15,264036.66,299631.34
4,20,30,267154.99,299631.34
4,20,45,270159.72,299631.34
4,21,0,273280.44,299631.34
4,21,15,276314.91,299631.34
4,21,30,279617.18,299631.34
4,21,45,282501.15,299631.34
4,22,0,285526.65,299631.34
4,22,15,288256.63,299631.34
4,22,30,291234.36,299631.34
4,22,45,294083.7,299631.34
4,23,0,296754.01,299631.34
4,23,15,297359.9,299631.34
4,23,30,298209.23,299631.34
4,23,45,299021.24,299631.34
5,0,0,59.99,209184.39
5,0,15,488.85,209184.39
5,0,30,923.65,209184.39
5,0,45,1369.88,209184.39
5,1,0,1867.93,209184.39
5,1,15,2408.58,209184.39
5,1,30,2958.89,209184.39
5,1,45,3473.67,209184.39
5,2,0,3999.94,209184.39
5,2,15,4498.05,209184.39
5,2,30,5003.11,209184.39
5,2,45,5506.99,209184.39
5,3,0,5943.38,209184.39
5,3,15,6478.55,209184.39
5,3,30,6948.04,209184.39
5,3,45,7382.62,209184.39
5,4,0,7931.64,209184.39
5,4,15,8415.96,209184.39
5,4,30,8869.71,209184.39
5,4,45,9414.25,209184.39
5,5,0,9945.72,209184.39
5,5,15,10532.36,209184.39
5,5,30,11069.73,209184.39
5,5,45,11633.76,209184.39
5,6,0,12235.14,209184.39
5,6,15,14390.27,209184.39
5,6,30,16745.67,209184.39
5,6,45,18796.56,209184.39
5,7,0,21015.62,209184.39
5,7,15,23147.43,209184.39
5,7,30,25256.03,209184.39
5,7,45,27327.82,209184.39
5,8,0,29599.6,209184.39
5,8,15,34874.43,209184.39
5,8,30,40198.61,209184.39
5,8,45,45423.08,209184.39
5,9,0,50923.24,209184.39
5,9,15,55682.2,209184.39
5,9,30,60893.65,209184.39
5,9,45,66493.54,209184.39
5,10,0,71409.86,209184.39
5,10,15,73480.99,209184.39
5,10,30,75652.41,209184.39
5,10,45,77805.79,209184.39
5,11,0,79953.24,209184.39
5,11,15,82058.82,209184.39
5,11,30,84055.23,209184.39
5,11,45,85829.39,209184.39
5,12,0,87958.19,209184.39
5,12,15,89824.06,209184.39
5,12,30,91911.68,209184.39
5,12,45,93978.68,209184.39
5,13,0,96102.26,209184.39
5,13,15,98120.81,209184.39
5,13,30,100428.34,209184.39
5,13,45,102421.09,209184.39
5,14,0,104646.54,209184.39
5,14,15,106725.76,209184.39
5,14,30,108962.18,209184.39
5,14,45,111320.2,209184.39
5,15,0,113373.89,209184.39
5,15,15,115505.04,209184.39
5,15,30,117671.48,209184.39
5,15,45,119825.57,209184.39
5,16,0,121934.25,209184.39
5,16,15,124125.57,209184.39
5,16,30,126104.0,209184.39
5,16,45,128227.14,209184.39
5,17,0,130465.91,209184.39
5,17,15,135909.95,209184.39
5,17,30,141223.71,209184.39
5,17,45,146585.94,209184.39
5,18,0,151742.33,209184.39
5,18,15,157178.85,209184.39
5,18,30,162723.61,209184.39
5,18,45,168727.78,209184.39
5,19,0,173375.28,209184.39
5,19,15,175371.61,209184.39
5,19,30,177292.28,209184.39
5,19,45,179586.33,209184.39
5,20,0,181774.69,209184.39
5,20,15,183977.01,209184.39
5,20,30,186077.28,209184.39
5,20,45,188248.17,209184.39
5,21,0,190421.11,209184.39
5,21,15,192802.01,209184.39
5,21,30,194969.2,209184.39
5,21,45,197146.54,209184.39
5,22,0,199357.58,209184.39
5,22,15,201327.96,209184.39
5,22,30,203264.86,209184.39
5,22,45,205367.42,209184.39
5,23,0,207186.34,209184.39
5,23,15,207727.2,209184.39
5,23,30,208270.91,209184.39
5,23,45,208690.31,209184.39
6,0,0,55.08,210100.44
6,0,15,484.05,210100.44
6,0,30,1110.42,210100.44
6,0,45,1589.87,210100.44
6,1,0,2162.98,210100.44
6,1,15,2675.85,210100.44
6,1,30,3136.71,210100.44
6,1,45,3647.28,210100.44
6,2,0,4232.97,210100.44
6,2,15,4772.73,210100.44
6,2,30,5283.96,210100.44
6,2,45,5716.33,210100.44
6,3,0,6191.15,210100.44
6,3,15,6672.35,210100.44
6,3,30,7260.85,210100.44
6,3,45,7812.67,210100.44
6,4,0,8435.56,210100.44
6,4,15,8894.32,210100.44
6,4,30,9341.49,210100.44
6,4,45,9858.57,210100.44
6,5,0,10461.5,210100.44
6,5,15,10984.25,210100.44
6,5,30,11494.5,210100.44
6,5,45,12046.97,210100.44
6,6,0,12665.02,210100.44
6,6,15,14772.96,210100.44
6,6,30,16906.6,210100.44
6,6,45,19001.13,210100.44
6,7,0,20897.73,210100.44
6,7,15,22700.41,210100.44
6,7,30,24942.26,210100.44
6,7,45,26990.88,210100.44
6,8,0,29511.37,210100.44
6,8,15,35578.79,210100.44
6,8,30,41235.51,210100.44
6,8,45,46502.32,210100.44
6,9,0,51747.93,210100.44
6,9,15,56616.63,210100.44
6,9,30,62123.6,210100.44
6,9,45,66915.09,210100.44
6,10,0,72313.35,210100.44
6,10,15,74271.29,210100.44
6,10,30,76372.21,210100.44
6,10,45,78473.62,210100.44
6,11,0,80584.67,210100.44
6,11,15,82803.81,210100.44
6,11,30,85056.08,210100.44
6,11,45,87206.83,210100.44
6,12,0,89369.05,210100.44
6,12,15,91460.91,210100.44
6,12,30,93641.27,210100.44
6,12,45,95701.06,210100.44
6,13,0,97925.73,210100.44
6,13,15,99859.37,210100.44
6,13,30,101855.72,210100.44
6,13,45,104113.75,210100.44
6,14,0,106279.79,210100.44
6,14,15,108264.11,210100.44
6,14,30,110329.3,210100.44
6,14,45,112533.02,210100.44
6,15,0,114500.19,210100.44
6,15,15,116487.9,210100.44
6,15,30,118697.71,210100.44
6,15,45,120777.85,210100.44
6,16,0,122944.84,210100.44
6,16,15,124782.74,210100.44
6,16,30,126924.01,210100.44
6,16,45,128931.36,210100.44
6,17,0,131348.38,210100.44
6,17,15,136599.38,210100.44
6,17,30,141697.99,210100.44
6,17,45,146761.83,210100.44
6,18,0,152074.98,210100.44
6,18,15,157910.44,210100.44
6,18,30,163319.13,210100.44
6,18,45,168412.66,210100.44
6,19,0,173513.5,210100.44
6,19,15,175603.96,210100.44
6,19,30,177805.73,210100.44
6,19,45,179954.25,210100.44
6,20,0,182252.78,210100.44
6,20,15,184566.96,210100.44
6,20,30,186754.62,210100.44
6,20,45,188646.78,210100.44
6,21,0,190715.84,210100.44
6,21,15,192943.06,210100.44
6,21,30,194800.7,210100.44
6,21,45,196939.34,210100.44
6,22,0,199066.53,210100.44
6,22,15,201456.85,210100.44
6,22,30,203677.16,210100.44
6,22,45,205655.04,210100.44
6,23,0,207760.62,210100.44
6,23,15,208293.46,210100.44
6,23,30,208943.4,210100.44
6,23,45,209606.6,210100.44
0,0,0,66.34,295079.28
0,0,15,835.78,295079.28
0,0,30,1680.94,295079.28
0,0,45,2429.21,295079.28
0,1,0,3216.51,295079.28
0,1,15,4115.22,295079.28
0,1,30,4915.48,295079.28
0,1,45,5716.43,295079.28
0,2,0,6455.55,295079.28
0,2,15,7337.96,295079.28
0,2,30,8138.71,295079.28
0,2,45,8922.5,295079.28
0,3,0,9509.48,295079.28
0,3,15,10360.17,295079.28
0,3,30,11044.62,295079.28
0,3,45,11695.31,295079.28
0,4,0,12399.18,295079.28
0,4,15,13017.7,295079.28
0,4,30,13678.54,295079.28
0,4,45,14450.95,295079.28
0,5,0,15319.44,295079.28
0,5,15,16059.92,295079.28
0,5,30,16654.29,295079.28
0,5,45,17370.33,295079.28
0,6,0,18140.0,295079.28
0,6,15,21250.18,295079.28
0,6,30,24248.2,295079.28
0,6,45,27314.75,295079.28
0,7,0,30499.73,295079.28
0,7,15,33553.28,295079.28
0,7,30,36268.66,295079.28
0,7,45,39370.24,295079.28
0,8,0,42269.75,295079.28
0,8,15,49737.56,295079.28
0,8,30,57023.57,295079.28
0,8,45,64513.47,295079.28
0,9,0,71459.98,295079.28
0,9,15,78673.17,295079.28
0,9,30,86316.12,295079.28
0,9,45,93455.6,295079.28
0,10,0,100555.7,295079.28
0,10,15,103513.66,295079.28
0,10,30,106428.0,295079.28
0,10,45,109374.94,295079.28
0,11,0,112263.24,295079.28
0,11,15,115476.67,295079.28
0,11,30,118595.25,295079.28
0,11,45,121743.33,295079.28
0,12,0,124857.28,295079.28
0,12,15,127777.22,295079.28
0,12,30,130691.72,295079.28
0,12,45,133738.17,295079.28
0,13,0,136947.38,295079.28
0,13,15,139443.68,295079.28
0,13,30,142245.27,295079.28
0,13,45,144884.78,295079.28
0,14,0,147749.33,295079.28
0,14,15,150875.68,295079.28
0,14,30,153897.17,295079.28
0,14,45,157259.86,295079.28
0,15,0,160407.08,295079.28
0,15,15,163326.34,295079.28
0,15,30,166395.94,295079.28
0,15,45,169397.29,295079.28
0,16,0,172380.99,295079.28
0,16,15,175400.78,295079.28
0,16,30,178504.48,295079.28
0,16,45,181383.53,295079.28
0,17,0,185012.16,295079.28
0,17,15,192638.15,295079.28
0,17,30,200655.4,295079.28
0,17,45,207921.77,295079.28
0,18,0,214482.47,295079.28
0,18,15,221767.56,295079.28
0,18,30,229621.74,295079.28
0,18,45,237115.69,295079.28
0,19,0,244555.3,295079.28
0,19,15,247579.89,295079.28
0,19,30,250258.21,295079.28
0,19,45,253023.59,295079.28
0,20,0,256027.95,295079.28
0,20,15,259223.55,295079.28
0,20,30,262214.01,295079.28
0,20,45,265112.37,295079.28
0,21,0,268074.86,295079.28
0,21,15,271034.27,295079.28
0,21,30,273646.87,295079.28
0,21,45,276658.65,295079.28
0,22,0,279437.69,295079.28
0,22,15,282450.22,295079.28
0,22,30,285805.34,295079.28
0,22,45,288721.88,295079.28
0,23,0,291941.77,295079.28
0,23,15,292828.83,295079.28
0,23,30,293527.52,295079.28
0,23,45,294393.34,295079.28
1,0,0,44.36,300875.36
1,0,15,715.21,300875.36
1,0,30,1528.13,300875.36
1,0,45,2234.84,300875.36
1,1,0,3013.16,300875.36
1,1,15,3781.95,300875.36
1,1,30,4325.94,300875.36
1,1,45,5078.77,300875.36
1,2,0,5903.9,300875.36
1,2,15,6823.58,300875.36
1,2,30,7506.4,300875.36
1,2,45,8153.25,300875.36
1,3,0,8941.0,300875.36
1,3,15,9736.06,300875.36
1,3,30,10449.29,300875.36
1,3,45,11220.44,300875.36
1,4,0,11931.13,300875.36
1,4,15,12732.56,300875.36
1,4,30,13341.17,300875.36
1,4,45,14229.38,300875.36
1,5,0,14837.76,300875.36
1,5,15,15535.3,300875.36
1,5,30,16201.96,300875.36
1,5,45,16865.48,300875.36
1,6,0,17730.63,300875.36
1,6,15,20503.58,300875.36
1,6,30,23624.88,300875.36
1,6,45,26391.3,300875.36
1,7,0,29168.36,300875.36
1,7,15,32097.38,300875.36
1,7,30,35003.16,300875.36
1,7,45,37918.74,300875.36
1,8,0,40902.87,300875.36
1,8,15,48181.18,300875.36
1,8,30,56311.85,300875.36
1,8,45,63893.04,300875.36
1,9,0,71101.34,300875.36
1,9,15,78554.39,300875.36
1,9,30,86278.39,300875.36
1,9,45,93562.47,300875.36
1,10,0,100944.17,300875.36
1,10,15,104055.62,300875.36
1,10,30,107396.77,300875.36
1,10,45,110557.84,300875.36
1,11,0,113991.4,300875.36
1,11,15,116906.88,300875.36
1,11,30,120030.28,300875.36
1,11,45,122987.02,300875.36
1,12,0,126311.62,300875.36
1,12,15,129521.45,300875.36
1,12,30,132611.77,300875.36
1,12,45,136014.5,300875.36
1,13,0,138742.48,300875.36
1,13,15,141900.43,300875.36
1,13,30,144692.2,300875.36
1,13,45,147661.37,300875.36
1,14,0,150628.51,300875.36
1,14,15,153581.49,300875.36
1,14,30,156516.77,300875.36
